match_type,date,team1,team2,venue,city,toss_winner,toss_decision,match_winner,result,win_by_runs,win_by_wickets
odi,2023-04-23,Zimbabwe,Thailand,"Terdthai Cricket Ground, Bangkok",Bangkok,Zimbabwe,bat,Thailand,,0,6
odi,2023-04-29,Sri Lanka,Bangladesh,"P Sara Oval, Colombo",Colombo,Sri Lanka,bat,,no result,0,0
odi,2023-05-04,Sri Lanka,Bangladesh,"Sinhalese Sports Club Ground, Colombo",Colombo,Sri Lanka,bat,Sri Lanka,,58,0
odi,2023-09-07,South Africa,Australia,"Mangaung Oval, Bloemfontein",Bloemfontein,Australia,field,Australia,,0,3
odi,2023-09-09,Australia,South Africa,"Mangaung Oval, Bloemfontein",Bloemfontein,South Africa,field,Australia,,123,0
odi,2023-09-12,South Africa,Australia,"Sedgars Park, Potchefstroom",Potchefstroom,Australia,field,South Africa,,111,0
odi,2023-09-15,South Africa,Australia,"SuperSport Park, Centurion",Centurion,Australia,field,South Africa,,164,0
odi,2023-09-17,South Africa,Australia,"The Wanderers Stadium, Johannesburg",Johannesburg,Australia,field,South Africa,,122,0
odi,2023-12-03,England,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,England,bat,West Indies,,0,4
odi,2023-12-06,West Indies,England,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,England,field,England,,0,6
odi,2023-12-09,England,West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,West Indies,,0,4
odi,2024-02-02,West Indies,Australia,Melbourne Cricket Ground,Melbourne,Australia,field,Australia,,0,8
odi,2024-02-04,Australia,West Indies,Sydney Cricket Ground,Sydney,West Indies,field,Australia,,83,0
odi,2024-02-06,West Indies,Australia,"Manuka Oval, Canberra",Canberra,Australia,field,Australia,,0,8
odi,2023-10-08,West Indies,Australia,"Allan Border Field, Brisbane",Brisbane,Australia,field,Australia,,0,8
odi,2023-10-12,West Indies,Australia,"Junction Oval, Melbourne",Melbourne,Australia,field,,no result,0,0
odi,2023-10-14,West Indies,Australia,"Junction Oval, Melbourne",Melbourne,Australia,field,Australia,,0,8
odi,2024-02-03,South Africa,Australia,Adelaide Oval,Adelaide,Australia,field,Australia,,0,8
odi,2024-02-07,South Africa,Australia,"North Sydney Oval, Sydney",Sydney,Australia,field,South Africa,,84,0
odi,2024-02-10,Australia,South Africa,"North Sydney Oval, Sydney",Sydney,Australia,bat,Australia,,110,0
odi,2023-06-04,United Arab Emirates,West Indies,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,bat,West Indies,,0,7
odi,2023-06-06,West Indies,United Arab Emirates,Sharjah Cricket Stadium,Sharjah,West Indies,bat,West Indies,,78,0
odi,2023-06-09,United Arab Emirates,West Indies,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,bat,West Indies,,0,4
odi,2023-06-18,Nepal,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,Zimbabwe,,0,8
odi,2023-06-18,West Indies,United States of America,"Takashinga Sports Club, Highfield, Harare",Harare,United States of America,field,West Indies,,39,0
odi,2023-06-19,Sri Lanka,United Arab Emirates,"Queens Sports Club, Bulawayo",Bulawayo,United Arab Emirates,field,Sri Lanka,,175,0
odi,2023-06-19,Ireland,Oman,Bulawayo Athletic Club,Bulawayo,Oman,field,Oman,,0,5
odi,2023-06-20,Netherlands,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,Zimbabwe,,0,6
odi,2023-06-20,United States of America,Nepal,"Takashinga Sports Club, Highfield, Harare",Harare,Nepal,field,Nepal,,0,6
odi,2023-06-21,Ireland,Scotland,"Queens Sports Club, Bulawayo",Bulawayo,Scotland,field,Scotland,,0,1
odi,2023-06-21,United Arab Emirates,Oman,Bulawayo Athletic Club,Bulawayo,Oman,field,Oman,,0,5
odi,2023-06-22,West Indies,Nepal,Harare Sports Club,Harare,Nepal,field,West Indies,,101,0
odi,2023-06-22,United States of America,Netherlands,"Takashinga Sports Club, Highfield, Harare",Harare,Netherlands,field,Netherlands,,0,5
odi,2023-06-23,Oman,Sri Lanka,"Queens Sports Club, Bulawayo",Bulawayo,Sri Lanka,field,Sri Lanka,,0,10
odi,2023-06-23,Scotland,United Arab Emirates,Bulawayo Athletic Club,Bulawayo,United Arab Emirates,field,Scotland,,111,0
odi,2023-06-24,Zimbabwe,West Indies,Harare Sports Club,Harare,West Indies,field,Zimbabwe,,35,0
odi,2023-06-24,Nepal,Netherlands,"Takashinga Sports Club, Highfield, Harare",Harare,Netherlands,field,Netherlands,,0,7
odi,2023-06-25,Sri Lanka,Ireland,"Queens Sports Club, Bulawayo",Bulawayo,Ireland,field,Sri Lanka,,133,0
odi,2023-06-25,Scotland,Oman,Bulawayo Athletic Club,Bulawayo,Oman,field,Scotland,,76,0
odi,2023-06-26,Zimbabwe,United States of America,Harare Sports Club,Harare,United States of America,field,Zimbabwe,,304,0
odi,2023-06-26,West Indies,Netherlands,"Takashinga Sports Club, Highfield, Harare",Harare,Netherlands,field,,tie,0,0
odi,2023-06-27,Sri Lanka,Scotland,"Queens Sports Club, Bulawayo",Bulawayo,Scotland,field,Sri Lanka,,82,0
odi,2023-06-27,Ireland,United Arab Emirates,Bulawayo Athletic Club,Bulawayo,United Arab Emirates,field,Ireland,,138,0
odi,2023-06-29,Zimbabwe,Oman,"Queens Sports Club, Bulawayo",Bulawayo,Oman,field,Zimbabwe,,14,0
odi,2023-06-30,Sri Lanka,Netherlands,"Queens Sports Club, Bulawayo",Bulawayo,Sri Lanka,bat,Sri Lanka,,21,0
odi,2023-06-30,United States of America,Ireland,"Takashinga Sports Club, Highfield, Harare",Harare,Ireland,field,Ireland,,0,6
odi,2023-07-01,West Indies,Scotland,Harare Sports Club,Harare,Scotland,field,Scotland,,0,7
odi,2023-07-02,Zimbabwe,Sri Lanka,"Queens Sports Club, Bulawayo",Bulawayo,Sri Lanka,field,Sri Lanka,,0,9
odi,2023-07-02,United Arab Emirates,Nepal,"Takashinga Sports Club, Highfield, Harare",Harare,Nepal,field,Nepal,,0,3
odi,2023-07-03,Netherlands,Oman,Harare Sports Club,Harare,Oman,field,Netherlands,,74,0
odi,2023-07-04,Scotland,Zimbabwe,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,field,Scotland,,31,0
odi,2023-07-04,Nepal,Ireland,"Takashinga Sports Club, Highfield, Harare",Harare,Ireland,field,Ireland,,0,2
odi,2023-07-05,Oman,West Indies,Harare Sports Club,Harare,West Indies,field,West Indies,,0,7
odi,2023-07-06,Scotland,Netherlands,"Queens Sports Club, Bulawayo",Bulawayo,Netherlands,field,Netherlands,,0,4
odi,2023-07-06,United Arab Emirates,United States of America,"Takashinga Sports Club, Highfield, Harare",Harare,United Arab Emirates,bat,United Arab Emirates,,1,0
odi,2023-07-07,West Indies,Sri Lanka,Harare Sports Club,Harare,Sri Lanka,field,Sri Lanka,,0,8
odi,2023-07-09,Sri Lanka,Netherlands,Harare Sports Club,Harare,Netherlands,field,Sri Lanka,,128,0
odi,2023-06-26,West Indies,Ireland,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,bat,West Indies,,58,0
odi,2023-06-28,Ireland,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,field,,no result,0,0
odi,2023-07-01,Ireland,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Ireland,bat,West Indies,,0,6
odi,2023-07-25,Australia,Ireland,"Castle Avenue, Dublin",Dublin,Ireland,field,Australia,,153,0
odi,2023-07-29,Ireland,Australia,"Castle Avenue, Dublin",Dublin,Australia,field,Australia,,0,10
odi,2023-06-27,New Zealand,Sri Lanka,Galle International Stadium,Galle,New Zealand,bat,Sri Lanka,,0,9
odi,2023-06-30,New Zealand,Sri Lanka,Galle International Stadium,Galle,New Zealand,bat,New Zealand,,116,0
odi,2023-07-03,New Zealand,Sri Lanka,Galle International Stadium,Galle,New Zealand,bat,Sri Lanka,,0,8
odi,2023-07-27,West Indies,India,"Kensington Oval, Bridgetown, Barbados",Bridgetown,India,field,India,,0,5
odi,2023-07-29,India,West Indies,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,West Indies,,0,6
