match_type,date,team1,team2,venue,city,toss_winner,toss_decision,match_winner,result,win_by_runs,win_by_wickets
t20,2021-09-15,Scotland,Zimbabwe,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,bat,Scotland,,7,0
t20,2021-09-17,Zimbabwe,Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Zimbabwe,bat,Zimbabwe,,10,0
t20,2021-09-19,Scotland,Zimbabwe,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,bat,Zimbabwe,,0,6
t20,2021-08-31,South Africa,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,South Africa,bat,,no result,0,0
t20,2021-09-02,South Africa,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,field,South Africa,,50,0
t20,2021-09-04,South Africa,West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,South Africa,bat,West Indies,,0,5
t20,2021-10-17,Papua New Guinea,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,Oman,,0,10
t20,2021-10-17,Scotland,Bangladesh,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,field,Scotland,,6,0
t20,2021-10-18,Netherlands,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Netherlands,bat,Ireland,,0,7
t20,2021-10-18,Namibia,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,field,Sri Lanka,,0,7
t20,2021-10-19,Scotland,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Scotland,bat,Scotland,,17,0
t20,2021-10-19,Bangladesh,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,bat,Bangladesh,,26,0
t20,2021-10-20,Netherlands,Namibia,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Namibia,field,Namibia,,0,6
t20,2021-10-20,Sri Lanka,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,field,Sri Lanka,,70,0
t20,2021-10-21,Bangladesh,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,bat,Bangladesh,,84,0
t20,2021-10-21,Oman,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,bat,Scotland,,0,8
t20,2021-10-22,Ireland,Namibia,Sharjah Cricket Stadium,Sharjah,Ireland,bat,Namibia,,0,8
t20,2021-10-22,Netherlands,Sri Lanka,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,Sri Lanka,,0,8
t20,2021-10-23,South Africa,Australia,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Australia,field,Australia,,0,5
t20,2021-10-23,West Indies,England,Dubai International Cricket Stadium,Dubai,England,field,England,,0,6
t20,2021-10-24,Bangladesh,Sri Lanka,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,Sri Lanka,,0,5
t20,2021-10-24,India,Pakistan,Dubai International Cricket Stadium,Dubai,Pakistan,field,Pakistan,,0,10
t20,2021-10-26,West Indies,South Africa,Dubai International Cricket Stadium,Dubai,South Africa,field,South Africa,,0,8
t20,2021-10-26,New Zealand,Pakistan,Sharjah Cricket Stadium,Sharjah,Pakistan,field,Pakistan,,0,5
t20,2021-10-27,Bangladesh,England,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,bat,England,,0,8
t20,2021-10-27,Scotland,Namibia,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Namibia,field,Namibia,,0,4
t20,2021-10-28,Sri Lanka,Australia,Dubai International Cricket Stadium,Dubai,Australia,field,Australia,,0,7
t20,2021-10-29,West Indies,Bangladesh,Sharjah Cricket Stadium,Sharjah,Bangladesh,field,West Indies,,3,0
t20,2021-10-30,Sri Lanka,South Africa,Sharjah Cricket Stadium,Sharjah,South Africa,field,South Africa,,0,4
t20,2021-10-30,Australia,England,Dubai International Cricket Stadium,Dubai,England,field,England,,0,8
t20,2021-10-31,India,New Zealand,Dubai International Cricket Stadium,Dubai,New Zealand,field,New Zealand,,0,8
t20,2021-11-01,England,Sri Lanka,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,England,,26,0
t20,2021-11-02,Bangladesh,South Africa,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,South Africa,field,South Africa,,0,6
t20,2021-11-02,Pakistan,Namibia,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Pakistan,bat,Pakistan,,45,0
t20,2021-11-03,New Zealand,Scotland,Dubai International Cricket Stadium,Dubai,Scotland,field,New Zealand,,16,0
t20,2021-11-04,Bangladesh,Australia,Dubai International Cricket Stadium,Dubai,Australia,field,Australia,,0,8
t20,2021-11-04,Sri Lanka,West Indies,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,West Indies,field,Sri Lanka,,20,0
t20,2021-11-05,New Zealand,Namibia,Sharjah Cricket Stadium,Sharjah,Namibia,field,New Zealand,,52,0
t20,2021-11-05,Scotland,India,Dubai International Cricket Stadium,Dubai,India,field,India,,0,8
t20,2021-11-06,West Indies,Australia,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Australia,field,Australia,,0,8
t20,2021-11-06,South Africa,England,Sharjah Cricket Stadium,Sharjah,England,field,South Africa,,10,0
t20,2021-11-07,Pakistan,Scotland,Sharjah Cricket Stadium,Sharjah,Pakistan,bat,Pakistan,,72,0
t20,2021-11-08,Namibia,India,Dubai International Cricket Stadium,Dubai,India,field,India,,0,9
t20,2021-11-10,England,New Zealand,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,New Zealand,field,New Zealand,,0,5
t20,2021-11-11,Pakistan,Australia,Dubai International Cricket Stadium,Dubai,Australia,field,Australia,,0,5
t20,2021-11-14,New Zealand,Australia,Dubai International Cricket Stadium,Dubai,Australia,field,Australia,,0,8
t20,2021-08-26,Netherlands,Scotland,La Manga Club Top Ground,Murcia,Scotland,field,Scotland,,0,6
t20,2021-08-26,Ireland,Germany,La Manga Club Bottom Ground,Murcia,Germany,field,Ireland,,164,0
t20,2021-08-26,France,Netherlands,La Manga Club Top Ground,Murcia,France,bat,Netherlands,,0,9
t20,2021-08-27,France,Germany,La Manga Club Bottom Ground,Murcia,France,bat,Germany,,0,9
t20,2021-08-27,Ireland,Scotland,La Manga Club Top Ground,Murcia,Ireland,bat,Scotland,,0,5
t20,2021-08-27,Germany,Netherlands,La Manga Club Bottom Ground,Murcia,Netherlands,field,Netherlands,,0,7
t20,2021-08-29,France,Ireland,La Manga Club Bottom Ground,Murcia,Ireland,field,Ireland,,0,10
t20,2021-08-30,France,Scotland,La Manga Club Bottom Ground,Murcia,Scotland,field,Scotland,,0,7
t20,2021-08-29,Germany,Scotland,La Manga Club Top Ground,Murcia,Scotland,field,Scotland,,0,10
t20,2021-08-30,Ireland,Netherlands,La Manga Club Top Ground,Murcia,Netherlands,field,Ireland,,24,0
t20,2021-09-11,Nigeria,Kenya,Entebbe Cricket Oval,Entebbe,Nigeria,bat,Kenya,,0,8
t20,2021-09-11,Uganda,Nigeria,Entebbe Cricket Oval,Entebbe,Uganda,bat,Uganda,,56,0
